"Sample ID","Mean(Activity)","PCA dimension 0","PCA dimension 1"
"NCGC00505165-01","0",0.39431118587329594,-0.7210091738518701
"NCGC00516347-01","0",1.727634697166293,-0.3559937570998207
"NCGC00524466-01","0",-0.8356989899851069,-0.8315227000210963
"NCGC00525166-01","0",0.9954250536779304,-1.2354021323813198
"NCGC00511911-01","0",0.6278292386681674,1.2700039760695654
"NCGC00413831-01","0",0.9789051555974405,-0.7297391724949533
"NCGC00393975-01","0",1.354076861528702,-0.4724504110067824
"NCGC00530826-01","0",0.685303170992512,0.051187041159600766
"NCGC00527717-01","0",0.8577105845434563,0.7304661298930775
"NCGC00426651-01","0",0.3570105798840678,-0.4742724963601547
"NCGC00181785-03","0",0.07664781657174222,-0.5776378377878699
"NCGC00479943-01","0",0.654489800165746,0.7345708565637545
"NCGC00506003-01","0",1.3267847796615129,-0.44241118515901
"NCGC00430927-01","0",0.5404855464541676,-0.8757578890222648
"NCGC00520269-01","0",1.166508218576221,-0.1844151697738362
"NCGC00446276-01","0",1.8199040906772261,0.8303561598417203
"NCGC00460308-01","0",1.456376691398785,0.8288033673175744
"NCGC00415714-01","0",1.415765664147295,-0.9735724495719564
"NCGC00508193-01","0",1.1523539771488527,-0.8511994181123448
"NCGC00391453-01","0",-1.0143389287336968,0.10029202027813224
"NCGC00518696-01","0",0.7742632271185409,-0.5114770539754713
"NCGC00518895-01","0",0.8237154283360013,0.2917326588283329
"NCGC00376809-01","0",0.396482986619375,-0.6136584967477134
"NCGC00513587-01","0",0.42752564649030067,0.14124108094551324
"NCGC00016809-07","0",-0.25981619362718933,-0.1427083355843827
"NCGC00524797-01","0",0.005095065277388886,-2.4058853834393576
"NCGC00525629-01","0",-0.4989365738980215,-0.9483443979076691
"NCGC00418392-01","0",0.617005825275799,-1.468221966272526
"NCGC00524089-01","0",-0.3428505293747095,-1.8916523918220942
"NCGC00263909-02","0",-0.39194649632693224,-0.47529976345110475
"NCGC00437693-01","0",0.24407063776946325,-1.316381411358733
"NCGC00183016-01","0",-0.2972915736547813,0.04937938081089579
"NCGC00390564-03","0",-0.9419169710588334,-0.9958772403767397
"NCGC00426607-01","0",0.8087937681303762,-0.4003287047142686
"NCGC00025060-15","0",-1.100179067156081,-0.6735701608172084
"NCGC00167474-06","0",-0.06306153790321989,-1.758268366361737
"NCGC00471692-01","0",0.9859658153804646,0.29452584160070217
"NCGC00421223-01","0",-0.6143730469746477,-0.6436077503926472
"NCGC00397253-01","0",0.7959038252131806,2.3421580412852654
"NCGC00437638-01","0",1.137321100982156,-0.9273329550949463
"NCGC00391048-01","0",1.9055013556227707,-0.2581127010972606
"NCGC00443741-01","0",1.8616552755274614,0.8596807117381071
"NCGC00511938-01","0",0.5623511362481839,0.4913816514267152
"NCGC00390927-01","0",-1.5035291237407176,-0.6210528956443939
"NCGC00512804-01","0",1.0394227954872013,0.2347594888614705
"NCGC00476472-01","0",-0.058848266554799473,-1.7176755351053232
"NCGC00418719-01","0",-0.24789675951904958,-1.1059921190399462
"NCGC00480195-01","0",-0.4892487544326266,-1.3498061004032804
"NCGC00474209-01","0",0.2866630274397905,-0.028932126658461656
"NCGC00427385-01","0",1.3533338230751728,-0.5089293953459801
"NCGC00397970-01","0",-0.3626824705443753,-1.8927995652943332
"NCGC00460332-01","0",1.0852982385330594,0.10612318843187685
"NCGC00517027-01","0",1.1792922005345141,0.30263259838837864
"NCGC00494752-01","0",1.2182325701787986,-0.7145068783721686
"NCGC00453974-01","0",1.5402776473358606,-0.3598499182209856
"NCGC00162106-17","0",-0.9172138968706492,-0.26709665610838734
"NCGC00398197-01","0",-1.3858169667992066,0.10919013644611547
"NCGC00524800-01","0",-0.5949439646546963,-1.9467924346570127
"NCGC00416945-01","0",-0.04932011441931882,-1.3453785587233433
"NCGC00473483-01","0",1.5077176847700773,0.6833976315081797
"NCGC00450256-01","0",-0.3025011671516522,-0.24850460636699123
"NCGC00516206-01","0",1.6088452696795472,-0.3636626257017652
"NCGC00511859-01","0",0.15804411555808603,-1.3545890146829325
"NCGC00415462-01","0",0.8168773716421996,-0.8180232898327255
"NCGC00425796-01","0",0.6351086113441663,-1.8950691143687803
"NCGC00421517-01","0",0.40741338296108276,-0.23362053678592476
"NCGC00516361-01","0",1.6111735154940592,0.30410831822799844
"NCGC00516467-01","0",1.6982450858283344,-1.428235877160929
"NCGC00475092-01","0",0.9719577917801148,1.0723116429329183
"MLS000543798-03","0",0.23769833259874115,-1.2904675346977184
"NCGC00442740-01","0",0.3748383039884917,-0.21677037453632456
"NCGC00501855-01","0",-0.09837408717627634,0.09528353039123157
"NCGC00511871-01","0",0.5028911751025289,-1.1802379631725584
"NCGC00446234-01","0",1.809763069018059,-1.0751437694942616
"NCGC00526976-01","0",0.017852203895143123,-1.0211497496864967
"NCGC00466438-01","0",0.3911150830568702,0.6494296598210799
"NCGC00458086-01","0",-0.22908254493031446,-1.3358237019859267
"NCGC00391256-01","0",0.8967768810739453,-1.6286656145308287
"NCGC00486651-01","0",2.0339441537699465,0.39356122141561833
"NCGC00415335-01","0",0.8552808326971482,-0.16064347462290973
"NCGC00410058-01","0",-0.2178211342632231,-0.5516402267034708
"NCGC00376953-01","0",0.5883185570883243,-0.5032986066876297
"NCGC00253595-01","0",0.16039272034500282,0.45186216421681963
"NCGC00518710-01","0",-0.2933462397593713,-1.7046807538469209
"NCGC00508330-01","0",1.1562340143354477,-0.12174733381978946
"NCGC00444133-01","0",-0.7155953128506228,-0.5632434185758739
"NCGC00527359-01","0",0.46272428937741983,-0.14046192154789844
"NCGC00409309-01","0",0.05502429557809382,-0.6658264303278805
"NCGC00529162-01","0",1.1731492136358186,0.13373875346608272
"NCGC00393666-01","0",-0.02914839692983491,-0.07106464443647824
"NCGC00516872-01","0",0.062060728833669705,0.10229635577215318
"NCGC00446984-01","0",1.0101759936318735,-0.30150283661687616
"NCGC00159459-04","0",-0.6324969360448128,0.9970219215838507
"NCGC00423553-01","0",0.20349528037194856,-0.6016329322126651
"NCGC00440389-01","0",0.24901473303531604,-0.8078967045490506
"NCGC00167513-04","0",0.0994708413483987,-0.2637155735047055
"NCGC00399835-01","0",0.09483147054863036,-1.1510539188093236
"NCGC00457787-01","0",1.1592935717837838,-1.0672197325815918
"NCGC00430092-01","0",-0.12775286880931394,-0.7879031831573218
"NCGC00526580-01","0",1.0144049505087434,0.09417203996685994
"NCGC00420677-01","0",0.8241748489525276,-0.712776484723809
"NCGC00449448-01","0",-0.3769669860885944,-0.7782345274338297
"NCGC00167979-01","0",-1.7720487138971612,2.100503453640962
"NCGC00425760-01","0",0.9566605953020958,-0.8966939912022562
"NCGC00518705-01","0",0.4913807732399841,-1.4795620090109396
"NCGC00395660-01","0",0.7333699706779905,-0.23306029487201152
"NCGC00438159-01","0",0.5169644170712548,-0.5582852319934954
"NCGC00495688-01","0",-0.02439969831796475,0.7257746331677906
"NCGC00374297-01","0",1.579194222815722,-0.6679721728494864
"NCGC00444683-01","0",0.3988370033287906,-0.5754014800235903
"NCGC00377091-01","0",1.005638287854715,-0.4101858775422954
"NCGC00496014-01","0",1.8599615622043242,-0.4007833786738723
"NCGC00525774-01","0",-0.4359603265611419,0.6007337101440484
"NCGC00427947-01","0",0.8346239227431576,-0.7062333220864977
"NCGC00511062-01","0",-0.033205112360997414,-0.8989830739258715
"NCGC00421226-01","0",-0.21768204070180078,0.17952542275848193
"NCGC00528839-01","0",2.4606047175397725,-0.05388852446267731
"NCGC00427509-01","0",-0.6974681490659671,-1.0827642690737878
"NCGC00378072-01","0",1.1819397696275806,0.43396422103792576
"NCGC00159320-04","0",-1.449126530849921,1.6834222802992616
"NCGC00411669-01","0",-1.0369706966162613,-1.267734886656126
"NCGC00459817-01","0",1.1021422367350908,-0.4244367123374011
"NCGC00395815-01","0",0.009730316419029984,-1.3358817551830608
"NCGC00526657-01","0",1.1410165846251863,-0.9862936195120267
"NCGC00417994-01","0",0.8711017309861261,-1.257554670404063
"NCGC00179308-04","0",-1.2463639924880558,1.674032070483803
"NCGC00426091-01","0",-0.7812089106388568,-2.0807954301437777
"NCGC00398052-01","0",0.4127769343208678,-0.6038778029986527
"NCGC00398439-01","0",-0.6200602364958195,-1.444687978770106
"NCGC00478061-01","0",0.7578173674472477,-0.29058668953961286
"NCGC00494781-01","0",0.62040686461375,0.4169415101389862
"NCGC00386343-01","0",-0.30830194624584617,-1.9279001523159889
"NCGC00422876-01","0",-0.0442950261500571,0.04733575361655346
"NCGC00480888-01","0",-0.28771048232104873,-0.7152298313087564
"NCGC00413770-01","0",-0.6132883230105286,-1.2396833680245787
"NCGC00384199-02","0",-0.30956844323227106,-0.6944708392042425
"NCGC00501936-01","0",-0.3511902533182565,-0.047645949261007056
"NCGC00420119-01","0",0.2180275484360262,-1.3640951827311387
"NCGC00440915-01","0",1.1507239518260834,-1.4281778724065248
"NCGC00396152-01","0",-0.18265027284207702,0.4449595563376862
"NCGC00490041-01","0",1.316458877442662,0.9407625174583782
"NCGC00513592-01","0",1.3767202017175046,0.741444327959952
"NCGC00435209-01","0",-0.15659159900531294,1.0140836687279684
"NCGC00512428-01","0",2.0641603686943757,-0.027816397193003085
"NCGC00505986-01","0",0.3196398859579564,-0.47469120310347057
"NCGC00528676-01","0",0.7054326607213438,-1.0764632241461938
"NCGC00439989-01","0",0.561110281817239,-0.8129049207176429
"NCGC00417334-01","0",0.8228921651954989,-1.4775738117294832
"NCGC00392243-01","0",0.5752250048132332,0.9349046735178739
"NCGC00418152-01","0",0.8476392304942082,0.01622866176983758
"NCGC00472011-01","0",1.547666796735552,0.233379733271376
"NCGC00443569-01","0",-0.18879133127284412,-1.0043482570554294
"NCGC00506875-01","0",-1.52977928361369,-0.2256211814113031
"NCGC00454463-01","0",0.120463583855482,-0.16574420456287137
"NCGC00520740-01","0",0.947307833114936,0.398900396028208
"NCGC00394548-01","0",-0.035737316319843955,-1.4676750904182523
"NCGC00409379-01","0",0.20598775154880197,-0.3451932816323578
"NCGC00527354-01","0",0.9718947662095959,-0.8163511518030171
"NCGC00395913-01","0",0.8612273135016124,-1.7037946734441758
"NCGC00413708-01","0",-0.20212201862325702,-0.9624692494676719
"NCGC00420962-01","0",0.9160957454630516,0.19736737604507343
"NCGC00421145-01","0",-0.28703901086500505,-1.162800932973565
"NCGC00450299-01","0",-0.12629511146899072,-0.44623269619667827
"NCGC00452470-01","0",1.496192259196697,0.8111068051168325
"NCGC00505423-01","0",1.1524917510550832,-0.07274772515041784
"NCGC00434064-01","0",0.6657027632760529,-1.329960362485383
"NCGC00500087-01","0",1.3694947749906132,-0.13645817242151753
"NCGC00513332-01","0",1.1001521359160942,0.5762547048005319
"NCGC00427642-01","0",0.18971159347472308,-1.2274740794784278
"NCGC00015889-11","0",-0.031195486716570388,0.012863433774536434
"NCGC00414483-01","0",0.4922846127889168,-0.7917971051692947
"NCGC00526615-01","0",0.5153131023631833,-0.35327840564404217
"NCGC00518899-01","0",0.8651380783047379,-0.26004438622819664
"NCGC00474147-01","0",-0.5398470862692641,-1.5077052733080507
"NCGC00512388-01","0",0.8983637795867612,-0.6376899077560192
"NCGC00346570-04","0",-0.13952445561498986,1.3221837375914094
"NCGC00495226-01","0",1.455874017602708,-0.4085960195921373
"NCGC00412677-01","0",0.12043664870388127,-1.0177602804197108
"NCGC00436183-01","0",-0.09339204571008079,-0.8676088973471052
"NCGC00409805-01","0",0.9825102204520436,-1.496642467941966
"NCGC00423946-01","0",-0.028688791335632166,0.35339052977686014
"NCGC00418745-01","0",0.3123051644204706,-0.586637953249483
"NCGC00519697-01","0",1.294134293923688,-0.036322202752450274
"NCGC00160513-01","0",-1.7270361619023018,2.070988506153549
"NCGC00513041-01","0",0.5735324915683767,-0.027404247835281913
"NCGC00399608-01","0",-0.16962896951398135,-0.05391508746573876
"NCGC00473505-01","0",0.7383185070467984,-0.5138714869782738
"NCGC00431361-01","0",0.31339305540475354,0.04641959327490166
"NCGC00429104-01","0",1.2258433275145213,1.2037885208846735
"NCGC00401727-01","0",-0.26559718850402747,-1.2576901015379116
"NCGC00482960-01","0",-1.133940003295199,1.115225373530723
"NCGC00526795-01","0",2.047932649048756,-0.46470137567642633
"NCGC00398667-01","0",1.216152353002734,0.9173739063633773
"NCGC00524462-01","0",0.34136119313198376,-0.29999729041347206
"NCGC00503797-01","0",0.39626532459869346,0.34100338039232797
"NCGC00438510-01","0",1.1652587436150348,0.31170791566951894
"NCGC00446103-01","0",0.3524134299431344,-0.8746764391021498
"NCGC00503642-01","0",-0.2613599834068051,0.08869965605231374
"NCGC00479465-01","0",0.6948062754628881,-1.2966856871673382
"NCGC00186632-01","0",-0.25018591992978423,0.3982731732224307
"NCGC00187912-17","0",0.4513345979416652,-0.8251451173061397
"NCGC00519209-01","0",0.9289593951448131,0.040966724375588556
"NCGC00345812-02","0",-1.431283946110098,1.4460786868784803
"NCGC00512765-01","0",1.0624480984687945,-0.10188829801128137
"NCGC00438450-01","0",2.140684559020605,-0.39395106809189234
"NCGC00415910-01","0",1.230554698919497,-0.5806943947788735
"NCGC00495219-01","0",1.0767348376894235,-1.3809379171389944
"NCGC00436296-01","0",1.021519506385826,-0.473944936700086
"NCGC00516312-01","0",1.4484036062694534,-0.7264346048736796
"NCGC00461621-01","0",1.5741113176735932,0.45151214060870254
"NCGC00431397-01","0",-0.5419104956353763,-1.367879695594937
"NCGC00183833-01","0",-1.5067498005169977,-0.9832813231678281
"NCGC00516335-01","0",1.0264473849525173,-0.09749264889859031
"NCGC00415890-01","0",0.3491922097181469,-0.43289771355953166
"NCGC00386434-02","0",-0.8015009081724185,-0.1660312594473754
"NCGC00392058-01","0",0.47203060923423057,-0.29992445544100305
"NCGC00389721-01","0",-0.7858616801466556,-1.1318203842595715
"NCGC00423951-01","0",0.22621497871934512,-0.48705323686881574
"NCGC00513384-01","0",0.13445114423502932,0.10224785486537112
"NCGC00398445-01","0",0.1075103462403289,0.14712889179964372
"NCGC00522770-01","0",0.2603530854685133,-1.0944758005977333
"NCGC00433049-01","0",1.9156416575508237,-0.4789135532165891
"NCGC00475145-01","0",-0.9741615609216379,-1.2778722721764075
"NCGC00425574-01","0",0.4203928903546049,-0.7808039671336452
"NCGC00164615-02","0",0.16910946697367893,0.681715476361992
"NCGC00448645-01","0",-0.7773334217459524,-0.6188206779625638
"NCGC00416051-01","0",0.5123900686297884,0.48065434076371644
"NCGC00496500-01","0",0.5216672587770889,-1.1613586482065004
"NCGC00398019-01","0",1.218936594851186,0.13934053968825869
"NCGC00471872-01","0",0.6740182429192738,-0.952545897924771
"NCGC00433126-01","0",1.2136769986883473,-0.5946355781396413
"NCGC00376189-01","0",0.5253227033666747,-0.3971641794762802
"NCGC00531207-01","0",0.9376053638711106,-0.26832643231033854
"NCGC00481317-01","0",0.11719991913201135,-1.2232774866080793
"NCGC00459820-01","0",0.7979876556674002,0.036790737142649764
"NCGC00409203-01","0",0.2517018642077573,-0.45536055088721233
"NCGC00401770-01","0",0.4371054823381436,0.1756996867814899
"NCGC00426427-01","0",1.164411921893861,-1.1906611523933222
"NCGC00436054-01","0",0.7154024441220384,-1.1960532488670446
"NCGC00481835-01","0",2.5892057175524537,-0.26164636794783397
"NCGC00528210-01","0",1.2642475029553157,0.18280325179453816
"NCGC00524116-01","0",-0.5641865461177011,-0.8832402291426027
"NCGC00440677-01","0",0.27953788399499335,-0.5716387862831966
"NCGC00526979-01","0",0.10533348868166145,-0.8584602640898398
"NCGC00515408-01","0",1.3559214097112275,-1.31700020006092
"NCGC00395143-01","0",-0.4713949855606694,0.42614811498935984
"NCGC00415074-01","0",0.6989237545742627,-0.8782715664045001
"NCGC00378902-03","0",-0.09148603480178782,0.5250792128767536
"NCGC00346629-02","0",-0.7572704184966818,-0.06873056377739419
"NCGC00410068-01","0",0.5810013473711833,-1.255508829954531
"NCGC00181100-01","0",-0.27001986739189654,-0.9443969768678098
"NCGC00528209-01","0",1.2950003094842322,0.2267556312039071
"NCGC00397306-01","0",-0.3453965970626389,-0.8465041190989664
"NCGC00427027-01","0",1.184174105627406,0.06673773978330681
"NCGC00519100-01","0",0.4904450960193266,-0.18639105211308374
"NCGC00525036-01","0",0.2125973649657486,-1.5907987510219204
"NCGC00531200-01","0",0.7162312683861392,0.21946377065487788
"NCGC00446395-01","0",1.3010660980191588,-0.17168147599086703
"NCGC00513586-01","0",0.40075696337720335,0.226986707684804
"NCGC00181788-01","0",-0.8439954175954812,0.43384874791298816
"NCGC00431788-01","0",1.5828057910782443,-0.22155067577487142
"NCGC00431825-01","0",0.11271378797699047,-0.593741606971677
"NCGC00416871-01","0",0.3359646871752463,0.6080328069983564
"NCGC00396474-01","0",0.08343211914203097,-1.2060432751420074
"NCGC00017030-10","0",-1.3882469386132488,2.2584559279117777
"NCGC00461536-01","0",1.6867098402648333,-0.022124171081625406
"NCGC00524084-01","0",-0.5199514155316319,-1.9221297173189391
"NCGC00398499-01","0",-0.5600844175152562,1.456091875227273
"NCGC00423379-01","0",-0.024969456355211875,-0.06920590462202551
"NCGC00375402-01","0",0.308433050840295,-0.06352694592115903
"NCGC00022408-04","0",-1.4047113800490236,1.4744126506979074
"NCGC00467504-01","0",0.19987539885232494,-0.41131749091907477
"NCGC00517568-01","0",1.4581599742802678,-1.1554589227602845
"NCGC00450991-01","0",0.23029569460418278,-0.19438627966216476
"NCGC00374559-01","0",1.0970767261188645,0.8344169051760576
"NCGC00413416-01","0",0.3139287786903674,-1.3893338946839702
"NCGC00439294-01","0",1.4210678274265203,-0.5800271585594317
"NCGC00274067-01","0",-0.5199981673382899,-0.9464580900023789
"NCGC00464868-01","0",0.5168217883483075,-0.5512431970777377
"NCGC00443000-01","0",1.3332498820050946,-0.46934148713311064
"NCGC00179265-03","0",-1.5287326028689419,0.9376924994356932
"NCGC00505188-01","0",1.4502167600871814,-0.7786518754368401
"NCGC00431623-01","0",2.055657916113579,-0.14495634761693535
"NCGC00521483-01","0",0.7064853898168297,0.03580665312123762
"NCGC00399409-01","0",0.4686927845923634,0.9828674724180246
"NCGC00391679-01","0",0.5122378880247803,-0.5314191265363323
"NCGC00484900-01","0",-1.486052791255955,0.9693776422041656
"NCGC00420149-01","0",0.25892659281642105,-1.256393125880384
"NCGC00511293-01","0",1.8070986647091427,-0.9687955825252532
"NCGC00181917-01","0",-0.6738682437181659,0.18685336373583572
"NCGC00463986-01","0",1.2511575840255618,1.4875143093007526
"NCGC00429493-01","0",1.3956764915627495,-0.40820450781413575
"NCGC00395682-01","0",0.6961404035127055,0.3901074585655216
"NCGC00024016-03","0",-2.0155079348988236,2.1085707880197377
"NCGC00401265-01","0",-0.018965126827573967,-0.26660419701721283
"NCGC00512936-01","0",-0.368605081876175,-0.8932851680849541
"NCGC00529749-01","0",0.843895218292247,-0.002520954154711037
"NCGC00470194-01","0",1.0376680478336209,0.48953172929997096
"NCGC00448415-01","0",1.202405447841318,0.19694675285701924
"NCGC00460950-01","0",0.4868403769128213,-1.0283931819024394
"NCGC00520736-01","0",0.93261187159286,0.453640274368488
"NCGC00417116-01","0",0.5752754331911794,-1.7515816765041181
"NCGC00483626-01","0",2.4604167974047306,0.1731507277894919
"NCGC00412715-01","0",0.4448705028129831,-0.5369773611926509
"NCGC00095099-05","0",-0.1008519016082442,-0.10644049043473085
"NCGC00159510-05","0",0.056850252923546,0.004786797052895048
"NCGC00413957-01","0",1.0910802926152374,-0.15522710108345872
"NCGC00399584-01","0",-0.5128838066530996,-1.4444113955442204
"NCGC00518315-01","0",0.5694608410974215,-0.8573801025534653
"NCGC00429409-01","0",0.21635868096674885,-0.575659101908466
"NCGC00450713-01","0",0.5825193396455565,-0.2693749847362128
"NCGC00411042-01","0",0.13802319273692007,-1.3909341008871428
"NCGC00456238-01","0",1.3246260062074777,0.4513277145441335
"NCGC00453416-01","0",2.2876215256442514,-1.2359194777460818
"NCGC00516389-01","0",0.5095774068703911,-1.214769591634806
"NCGC00524509-01","0",-0.1070553564152207,-1.5714960835551137
"NCGC00475150-01","0",0.12448008531944399,-0.12650483476546154
"NCGC00525252-01","0",0.806793842995541,-0.7513467032900716
"NCGC00400426-01","0",0.9271779716307685,0.5022970141371029
"NCGC00528894-01","0",1.6280876553063075,0.03752048777505597
"NCGC00516551-01","0",0.45645213085306335,0.2218216693874074
"NCGC00374168-01","0",2.2578615672780793,0.1620097773265063
"NCGC00443651-01","0",0.817791314098001,-0.22972904560346286
"NCGC00465872-01","0",1.4031578818697774,-0.5399861377163355
"NCGC00167440-02","0",-0.8182129762605539,-1.478224517136882
"NCGC00180626-04","0",-0.9550439731062441,0.5047291858497289
"NCGC00455143-01","0",1.6650732686123102,0.015809810891166697
"NCGC00528768-01","0",1.5252479928293412,-0.2938376343460113
"NCGC00519096-01","0",1.1093823342708424,-0.10808380938391403
"NCGC00410814-01","0",0.02432944812398681,-0.8232971168972043
"NCGC00537505-01","0",1.8594244190186322,-0.24877603793271608
"NCGC00459529-01","0",0.9612399827099484,0.2842753137484924
"NCGC00376348-01","0",0.13688267926687592,-0.5511861545939976
"NCGC00398787-01","0",-0.11840673757437187,-0.5713543980584085
"NCGC00512389-01","0",0.8451399180329977,-0.9971065770446932
"NCGC00513331-01","0",1.1686800679932536,0.5017782438236837
"NCGC00411131-01","0",0.323131754454157,-2.269908067167873
"NCGC00529705-01","0",-0.3940394079876748,-1.759571923920663
"NCGC00518850-01","0",0.9337731098672962,-0.3094735277086254
"NCGC00524201-01","0",1.4829634510273648,0.020373120049730707
"NCGC00466415-01","0",1.5238837942991597,1.156526717421726
"NCGC00529769-01","0",1.1282535561525302,0.1553699332193397
"NCGC00377957-01","0",0.4582575163540068,0.6441982128638226
"NCGC00455904-01","0",1.0299194778279477,0.1247055003474252
"NCGC00386206-03","0",-0.023077317811762768,-1.632635000515076
"NCGC00409802-01","0",1.7785936036055496,-0.20037353626484017
"NCGC00524819-01","0",0.7762225535793318,-0.788816731271277
"NCGC00429842-01","0",1.3602983462530427,0.5379394312983965
"NCGC00455185-01","0",1.3776743248706773,0.03119843141777742
"NCGC00401461-01","0",0.024015734307799144,0.5186673896664014
"NCGC00023016-07","0",-0.30111587967872133,0.23880147581590316
"NCGC00416781-01","0",-0.0475176501414725,-1.0221772655125578
"NCGC00399496-01","0",-0.43999138941393734,-2.1641274898759546
"NCGC00456912-01","0",-0.8235897995896349,-1.302877781539447
"NCGC00524507-01","0",0.9444643917486902,-0.36555717770570517
"NCGC00509862-02","0",-0.8667923652886869,-0.13888483034089022
"NCGC00531235-01","0",0.4221346611454974,-0.3840416869040902
"NCGC00409282-01","0",0.07979463632260583,-1.4924338639858636
"NCGC00093350-05","0",-1.95719042866308,0.6810244385162989
"NCGC00425941-01","0",-0.8224645470614729,-1.165783682260742
"NCGC00418290-01","0",0.8336771732942936,-1.1905213225824245
"NCGC00474429-01","0",-0.6054247502445764,-0.38281070709450304
"NCGC00428008-01","0",0.6720540637019483,0.7376553674876893
"NCGC00418663-01","0",0.246965134391708,-1.9551776455952095
"NCGC00460663-01","0",0.9826986977175531,-0.7743203052842705
"NCGC00409115-01","0",-0.13887946529570666,-1.4302090678135428
"NCGC00394861-01","0",0.5355269689703112,-1.3795630596211161
"NCGC00460544-01","0",0.3047998278573574,-0.6170895340963791
"NCGC00518091-01","0",0.396527471591152,-1.1891448433223624
"NCGC00520419-01","0",1.5085753057339826,-0.4636559302230371
"NCGC00506195-01","0",1.0357144809229766,0.4832859403405841
"NCGC00375058-01","0",0.32016244226541735,-0.6016086726265459
"NCGC00421217-01","0",0.5281298078933515,-0.9506212127197078
"NCGC00474660-01","0",-0.47069718046115927,-0.7529392213854343
"NCGC00425390-01","0",0.18356562758201442,-0.24537393636489746
"NCGC00524974-01","0",-0.2726616201225276,-1.9448535012400685
"NCGC00446440-01","0",1.2486329824191218,0.5536135134858329
"NCGC00505532-01","0",1.4034164367336368,-0.09398665801342544
"NCGC00386712-02","0",-0.5969557812682498,-1.8503577989026843
"NCGC00509182-01","0",1.079472264056742,0.5158201012060493
"NCGC00424173-01","0",0.4929856212611214,-0.4835817193341538
"NCGC00166134-02","0",-0.6862951998584476,1.8247160126332713
"NCGC00494858-01","0",-0.05528463690172009,-0.24714062399587383
"NCGC00495018-01","0",0.6543935790308713,-1.1573929943390664
"NCGC00512120-01","0",-0.2725705928041361,0.040800469863635065
"NCGC00525652-01","0",1.8830419389528474,0.35525141000209637
"NCGC00022003-06","0",-1.59482078819767,1.7468209758484818
"NCGC00413702-01","0",-0.41790897655902837,-0.7524472569960072
"NCGC00428093-01","0",0.09976244368386075,-1.1077367092671362
"NCGC00167533-02","0",-0.1747212250203375,-0.44906484709055206
"NCGC00469406-01","0",1.868113383861221,-0.6355593003055687
"NCGC00178526-03","0",-1.8064152520425825,1.1213952358707724
"NCGC00528674-01","0",0.6789864008986221,-1.332224045404084
"NCGC00515560-01","0",1.5245647391342387,-0.17712160161435536
"NCGC00433131-01","0",1.3917273903323069,-1.16793109584258
"NCGC00455762-01","0",1.3295090626787578,-1.4836901357998398
"NCGC00526730-01","0",1.1150613203193782,-0.18627945507017069
"NCGC00513032-01","0",1.0756920658321318,0.9070418564751702
"NCGC00504202-01","0",-0.34695515193543003,-0.5109428039101703
"NCGC00418401-01","0",0.4834192389628444,-1.2799231991080289
"NCGC00433005-01","0",1.1305916608813094,-0.9464179371276071
"NCGC00399968-01","0",-0.07129828110998049,-0.23589901103547822
"NCGC00419664-01","0",0.2501094201188295,-0.8354897862127524
"NCGC00465826-01","0",1.3146313960489993,0.14894405050627016
"NCGC00513555-01","0",1.2358304795477006,-0.6268592261007594
"NCGC00393962-01","0",0.6286715755861325,1.202058970828935
"NCGC00529709-01","0",-0.6672101063781711,-1.1569505683553505
"NCGC00473540-01","0",-0.9655146089771905,-1.5877100374096813
"NCGC00400213-01","0",1.07269591460335,-0.006647300174698025
"NCGC00411143-01","0",0.3970993326257116,-1.902378257050381
"NCGC00457518-01","0",-0.498106449740707,-1.8015936621259472
"NCGC00182549-04","0",0.4917230426312761,0.5187869294176171
"NCGC00398996-01","0",-0.19969334299786867,-0.43457736901129984
"NCGC00021318-08","0",-1.4617626484274644,1.958394008765499
"NCGC00427056-01","0",1.8350324673206937,0.2393226330443491
"NCGC00188864-02","0",0.8039945725178893,-0.270764885326354
"NCGC00398961-01","0",0.7245492503345867,0.36659830888744865
"NCGC00397694-01","0",-0.11849265222101313,0.35600631055964016
"NCGC00512419-01","0",1.482104289818652,-1.315315281081719
"NCGC00463976-01","0",1.5895031369489139,-1.4050898607151763
"NCGC00526633-01","0",1.0430931872837474,-0.47398511320877823
"NCGC00398857-01","0",0.5523762986116937,0.6828466002989274
"NCGC00456262-01","0",1.0445988929068148,-0.6763266435570181
"NCGC00514803-01","0",1.8831131499098746,-0.2218130209502483
"NCGC00513738-01","0",0.11764431128328841,0.25255106167748564
"NCGC00483252-01","0",2.0404819287992138,0.845952524137665
"NCGC00413738-01","0",0.6999011874323711,0.006582480169755784
"NCGC00483522-01","0",2.260591246373688,-0.457733072664845
"NCGC00167436-02","0",-0.49104577559287643,0.07242215731971573
"NCGC00520370-01","0",-0.3452404505727568,-0.5946057514579937
"NCGC00440381-01","0",1.2199699956175933,-0.8455985128433043
"NCGC00392754-01","0",-0.9897970171129841,-1.4107330902287116
"NCGC00413428-01","0",0.3283228492358987,-1.7351651617448107
"NCGC00526155-01","0",1.3454555400138932,-0.09454468798686731
"NCGC00344529-01","0",-0.11856121632670201,-0.4990839973449922
"NCGC00415963-01","0",1.0088810471953216,-0.3905552985675617
"NCGC00262907-01","0",0.8332892597766853,-0.20677128768153097
"NCGC00415801-01","0",0.8861230195914279,0.5257252119236699
"NCGC00428296-01","0",0.27179389272818455,-0.2474871713786826
"NCGC00483279-01","0",2.449108913761212,-0.1996568634192747
